,Word1,Word2,Word1_Syll,Word2_Syll,Word1_Freq,Word2_Freq
2018,ingenious,clever,3,2,2.12,27.27
2019,skillful,clever,2,2,0.78,27.27
2020,casual,nonchalant,3,3,7.31,0.37
2021,lazy,sluggish,2,2,11.59,0.78
2022,reckless,foolhardy,2,3,4.92,0.41
2023,reckless,negligent,2,3,4.92,1
2024,instinctive,intuitive,3,4,0.41,1.06
2025,singular,remarkable,3,4,1.27,12.57
2026,extraordinary,remarkable,5,4,15.12,12.57
2027,noteworthy,remarkable,3,4,0.16,12.57
2028,singular,extraordinary,3,5,1.27,15.12
2029,surprising,extraordinary,3,5,6.02,15.12
2030,strange,extraordinary,1,5,86.43,15.12
2031,abnormal,extraordinary,3,5,2.9,15.12
2032,unbelievable,incredible,5,4,29.41,37.8
2033,fixed,rigid,1,2,32.29,1.86
2034,strict,rigid,1,2,7.02,1.86
2035,stiff,rigid,1,2,10.25,1.86
2036,small,diminished,1,3,124.96,1.24
2037,small,slender,1,2,124.96,0.75
2038,small,lowly,1,2,124.96,1.71
2039,humble,lowly,2,2,9.8,1.71
2040,popular,accepted,3,3,23.08,15.71
2041,popular,cheap,3,1,23.08,36.24
2042,cheesy,cheap,2,1,2.61,36.24
2043,tacky,cheap,2,1,2.63,36.24
2044,wavy,undulating,2,4,0.55,0.1
2045,blank,vacant,1,2,9.71,2.65
2046,fictitious,fictional,3,3,0.61,1.39
2047,myopic,nearsighted,3,3,0.25,0.53
2048,artificial,stilted,4,2,4.82,0.16
2049,artificial,contrived,4,2,4.82,0.53
2050,rustic,unsophisticated,2,6,0.78,0.29
2051,crafty,subtle,2,2,1.04,6.94
2052,ingenious,subtle,3,2,2.12,6.94
2053,fine,subtle,1,2,598.08,6.94
2054,mortal,human,2,2,9.57,124.76
2055,awful,awesome,2,2,63.41,31.37
2056,amazing,awesome,3,2,81.71,31.37
2057,delicate,refined,3,2,9.51,2.02
2058,cultured,refined,2,2,0.96,2.02
2059,graceful,refined,2,2,2.31,2.02
2060,delicate,luxurious,3,4,9.51,1.12
2061,delicate,exquisite,3,3,9.51,4.18
2062,fine,exquisite,1,3,598.08,4.18
2063,apprehensive,fearful,4,2,0.55,2.16
2064,passive,submissive,2,3,2.18,0.88
2065,passive,peaceful,2,2,2.18,11.24
2066,tranquil,peaceful,2,2,0.82,11.24
2067,gentle,peaceful,2,2,16.55,11.24
2068,unjust,unequal,2,3,1.16,0.2
2069,muscular,brawny,3,2,1.55,0.18
2070,fearless,courageous,2,3,2.98,3.16
2071,fearless,intrepid,2,3,2.98,0.61
2072,glorious,praiseworthy,3,3,9.29,0.08
2073,uncommon,scarce,3,1,2.16,1.71
2074,uncommon,infrequent,3,3,2.16,0.1
2075,psychic,mental,2,2,11.86,19.65
2076,creepy,crawly,2,2,11.14,0.12
2077,strict,tight,1,1,7.02,50.92
2078,closed,tight,1,1,54.08,50.92
2079,populated,populous,4,3,1.1,0.04
2080,desirable,preferable,4,4,1.94,0.92
2081,sublime,elevated,2,4,1.45,2.49
2082,runaway,fugitive,3,3,4.06,5.18
2083,passionate,intense,3,2,6,10.2
2084,astonishing,amazing,4,3,1.71,81.71
2085,awesome,amazing,2,3,31.37,81.71
2086,lean,spare,1,1,10.37,30.84
2087,concrete,composite,2,3,7.43,1.25
2088,ceaseless,endless,2,2,0.16,6.63
2089,whole,unbroken,1,3,385.49,0.39
2090,prime,most,1,1,18.29,350.76
2091,prime,select,1,2,18.29,3.53
2092,destructive,devastating,3,4,2.39,2.73
2093,destructive,deadly,3,2,2.39,9.88
2094,venomous,deadly,3,2,0.53,9.88
2095,excessive,deadly,3,2,2.43,9.88
2096,horrible,frightening,3,3,42.43,5.76
2097,horrible,awful,3,2,42.43,63.41
2098,awesome,awful,2,2,31.37,63.41
2099,horrible,shocking,3,2,42.43,6.18
2100,oily,greasy,2,2,0.96,3.9
2101,serial,sequential,3,3,11.31,0.2
2102,serial,consecutive,3,4,11.31,1.63
2103,squat,stocky,1,2,3.14,0.18
2104,humid,damp,2,1,0.88,2.92
2105,dry,wry,1,1,42.82,0.2
2106,dry,arid,1,2,42.82,0.31
2107,insurgent,revolutionary,3,6,0.24,4.39
2108,introductory,initial,5,3,0.33,6.37
2109,rudimentary,initial,5,3,0.67,6.37
2110,happy,contented,2,3,333.2,0.76
2111,vindictive,spiteful,3,2,1.06,0.75
2112,remarkable,conspicuous,4,4,12.57,1.47
2113,distinguished,conspicuous,3,4,6.18,1.47
2114,pleasant,agreeable,2,4,21.02,1.59
2115,likely,agreeable,2,4,25.76,1.59
2116,shameless,brazen,2,2,1.9,1.18
2117,sophisticated,advanced,5,2,6.78,8.84
2118,wasteful,lavish,2,2,0.59,0.76
2119,secular,worldly,3,2,0.49,1.51
2120,minded,disposed,2,2,1.39,1.73
2121,prepared,disposed,2,2,35.78,1.73
2122,civilized,enlightened,3,3,6.18,1.71
2123,regal,royal,2,2,1.14,23.24
2124,princely,royal,2,2,0.12,23.24
2125,spiritual,inner,4,2,8.88,9.94
2126,spiritual,platonic,4,3,8.88,1.22
2127,spiritual,intellectual,4,5,8.88,4.59
2128,spiritual,inward,4,2,8.88,0.78
2129,perfect,flawless,2,2,158.65,1.57
2130,diaphanous,transparent,4,3,0.1,1.8
2131,prior,previous,2,3,8.27,9.49
2132,little,insignificant,2,5,1446.39,2.63
2133,meaningless,insignificant,3,5,4.86,2.63
2134,complex,detailed,2,2,13.12,3.92
2135,elaborate,detailed,3,2,4.75,3.92
2136,explicit,express,3,2,1.39,17.92
2137,wrong,incorrect,1,3,523.1,2.22
2138,shocked,aghast,1,2,11.73,0.14
2139,reflective,meditative,3,4,0.61,0.22
2140,pensive,meditative,2,4,0.37,0.22
2141,next,adjacent,1,3,452.75,1.33
2142,adjoining,adjacent,3,3,1.12,1.33
2143,separate,divided,3,3,21.71,4.45
2144,real,authentic,1,3,442.8,4.51
2145,genuine,authentic,3,3,8.2,4.51
2146,real,material,1,4,442.8,22.14
2147,compassionate,tender,4,2,1.78,8.88
2148,compassionate,sympathetic,4,4,1.78,3.8
2149,kind,sympathetic,1,4,590.69,3.8
2150,least,minimum,1,3,207.76,8.14
2151,minimal,minimum,3,3,2.16,8.14
2152,positive,convinced,3,2,31.63,20.8
2153,positive,indisputable,3,5,31.63,0.2
2154,positive,confident,3,3,31.63,10.65
2155,operational,usable,5,3,3.82,0.53
2156,quadruple,double,3,2,0.76,62.71
2157,dual,double,2,2,1.12,62.71
2158,unacceptable,impossible,5,4,5.31,59.12
2159,impracticable,impossible,5,4,0.06,59.12
2160,unacceptable,unwelcome,5,3,5.31,0.73
2161,healthy,wholesome,2,2,24.75,1.59
2162,immutable,unalterable,4,5,0.16,0.1
2163,nervous,neural,2,2,67.16,1.96
2164,nervous,excitable,2,4,67.16,0.47
2165,gratuitous,unnecessary,4,5,0.35,6.2
2166,pale,blank,1,1,8.02,9.71
2167,pale,sickly,1,2,8.02,0.76
2168,modern,contemporary,2,5,18.24,1.94
2169,protected,secure,3,2,10.86,24.33
2170,safe,secure,1,2,143.2,24.33
2171,mobile,fickle,2,2,7.47,1.18
2172,eccentric,bizarre,3,2,3.51,7.29
2173,cheerful,optimistic,2,4,3.73,3.39
2174,anachronistic,outdated,5,3,0.06,0.8
2175,multinational,transnational,5,4,0.63,0.08
2176,loud,brassy,1,2,39.82,0.12
2177,loud,garish,1,2,39.82,0.22
2178,crucial,decisive,2,3,4.59,1.29
2179,critical,decisive,3,3,12.25,1.29
2180,optional,discretionary,3,5,1.14,0.41
2181,fussy,fastidious,2,4,1.55,0.37
2182,spectacular,outstanding,4,3,5.67,7.45
2183,prominent,outstanding,3,3,2.55,7.45
2184,arrogant,haughty,3,2,5.22,0.41
2185,arrogant,proud,3,1,5.22,83.63
2186,indirect,secondary,3,4,0.41,4.1
2187,effective,efficacious,3,4,10.51,0.2
2188,solid,impenetrable,2,5,19.57,1.02
2189,solid,valid,2,2,19.57,3.22
2190,solid,satisfying,2,4,19.57,2.53
2191,fraudulent,fake,3,1,0.35,36.33
2192,fatal,fateful,2,2,7.1,1
2193,nominal,titular,3,3,0.75,0.2
2194,preventative,prophylactic,4,4,0.27,0.57
2195,preventive,prophylactic,3,4,0.24,0.57
2196,rigorous,strict,3,1,0.84,7.02
2197,religious,strict,3,1,13.86,7.02
2198,uncompromising,strict,5,1,0.41,7.02
2199,unplanned,unintentional,2,5,0.18,0.41
2200,unconscious,unintentional,3,5,11.43,0.41
2201,hairy,haired,2,1,6.31,0.24
2202,hairy,woolly,2,2,6.31,0.47
2203,similar,such,3,1,13.63,291.22
2204,unlawful,wrongful,3,2,0.76,1.06
2205,worldly,mundane,2,2,1.51,0.8
2206,blasphemous,irreverent,3,4,0.43,0.14
2207,second,forward,2,2,284.57,72.33
2208,second,back,2,1,284.57,2009.16
2209,necessary,requisite,4,3,45.98,0.37
2210,idle,unemployed,2,3,2.76,3.65
2211,terrifying,terrific,4,3,4.25,41.92
2212,respectable,proper,4,2,5.65,25.27
2213,fitting,proper,2,2,5.59,25.27
2214,teeny,tiny,2,2,2.51,32.22
2215,minuscule,tiny,3,2,0.25,32.22
2216,fleshy,succulent,2,3,0.57,0.45
2217,commodious,spacious,4,2,0.02,1.14
2218,scared,frightened,1,2,133.39,23.25
2219,sticky,cohesive,2,3,5.73,0.14
2220,harmful,injurious,2,4,1.29,0.12
2221,more,increased,1,2,1298.59,4.08
2222,immediate,next,4,1,11.2,452.75
2223,immediate,instant,4,2,11.2,10.78
2224,sane,healthy,1,2,5.51,24.75
2225,adjunct,associate,2,4,0.14,8.98
2226,approachable,affable,4,3,0.08,0.12
2227,soft,subdued,1,2,32.02,0.63
2228,tolerant,liberal,3,3,1.27,3.98
2229,hateful,repugnant,2,3,2,0.76
2230,contrary,repugnant,3,3,8.9,0.76
2231,stubborn,unyielding,2,3,10.86,0.16
2232,stubborn,inflexible,2,4,10.86,0.16
2233,rigid,inflexible,2,4,1.86,0.16
2234,stubborn,persistent,2,3,10.86,2.59
2235,affable,genial,3,2,0.12,0.2
2236,amiable,genial,4,2,0.59,0.2
2237,dumb,mute,1,1,46.96,2.49
2238,painstaking,conscientious,3,4,0.24,1.22
2239,religious,conscientious,3,4,13.86,1.22
2240,various,sundry,3,2,8.94,0.25
2241,haphazard,unplanned,3,2,0.2,0.18
2242,mundane,routine,2,2,0.8,19.84
2243,miserly,greedy,3,2,0.06,6.63
2244,classy,cool,2,1,5.76,195.88
2245,awesome,cool,2,1,31.37,195.88
2246,hereditary,familial,5,3,1.18,0.25
2247,dismal,dreary,2,2,0.94,1.8
2248,geological,geologic,5,4,0.82,0.06
2249,serious,sober,3,2,148.35,10.1
2250,profane,blasphemous,2,3,0.55,0.43
2251,minimum,minimal,3,3,8.14,2.16
2252,mandatory,required,4,3,2.47,10.73
2253,mandatory,compulsory,4,4,2.47,0.73
2254,coercive,compulsory,3,4,0.14,0.73
2255,nationalistic,chauvinistic,5,4,0.08,0.29
2256,adjoining,contiguous,3,4,1.12,0.06
2257,systematic,methodical,4,4,0.59,0.51
2258,dirty,vile,2,1,66.45,4.43
2259,extensive,nationwide,3,3,3.71,1.33
2260,tall,lofty,1,2,32.33,0.78
2261,abusive,fraudulent,3,3,1.63,0.35
2262,transnational,multinational,4,5,0.08,0.63
2263,juicy,luscious,2,2,4.29,1.27
2264,grotesque,monstrous,2,2,1.57,2.39
2265,prominent,striking,3,2,2.55,4.39
2266,salient,striking,3,2,0.25,4.39
2267,tragic,dramatic,2,3,12.24,9.78
2268,geometric,geometrical,4,5,0.45,0.12
2269,inconvenient,embarrassing,4,4,1.63,22.84
2270,awkward,embarrassing,2,4,14.31,22.84
2271,chauvinistic,nationalistic,4,5,0.29,0.08
2272,perpetual,eternal,4,3,1.55,10.73
2273,eloquent,articulate,3,4,0.96,1.67
2274,kind,generous,1,3,590.69,16.71
2275,bountiful,generous,3,3,0.76,16.71
2276,magnanimous,generous,4,3,0.25,16.71
2277,obedient,pious,4,2,1.96,0.94
2278,sympathetic,appealing,4,3,3.8,3.18
2279,irrational,unreasonable,4,4,2.92,3.8
2280,disastrous,catastrophic,3,4,1.67,1.27
2281,criminal,illegal,3,3,34.47,23.51
2282,criminal,burglar,3,2,34.47,5.53
2283,venomous,toxic,3,2,0.53,4.9
2284,poisonous,toxic,3,2,3.33,4.9
2285,pink,pinkish,1,2,28.47,0.08
2286,fertile,productive,2,3,1.57,2.41
2287,fruitful,productive,2,3,0.92,2.41
2288,zany,wacky,2,2,0.2,3.22
2289,tired,weary,2,2,112.65,4.16
2290,bourgeois,conservative,2,4,1.18,3.76
2291,young,immature,1,3,243.18,3.27
2292,likely,credible,2,3,25.76,1.65
2293,religious,devotional,3,4,13.86,0.04
2294,ornamental,fancy,4,2,0.18,34.84
2295,ornamental,decorative,4,3,0.18,0.86
2296,generous,magnanimous,3,4,16.71,0.25
2297,unnamed,unknown,2,2,0.49,15.18
2298,mean,despicable,1,4,1243.98,2.1
2299,specific,definite,3,3,17.8,6.16
2300,barren,sterile,2,2,1.47,2.18
2301,contiguous,adjoining,4,3,0.06,1.12
2302,personal,movable,3,3,91.67,0.29
2303,pliable,elastic,3,3,0.14,1.04
2304,disinterested,uninterested,4,4,0.35,0.1
2305,backward,undeveloped,2,4,3.12,0.27
2306,radical,extremist,3,3,4.27,0.37
2307,available,present,4,2,25.94,89.45
2308,near,present,1,2,83.1,89.45
2309,typical,distinctive,3,3,12.59,1.55
2310,fashionable,current,4,2,1.92,17.04
2311,magical,mystical,3,3,9.1,2.82
2312,stingy,miserly,2,3,1.24,0.06
2313,sudden,unexpected,2,4,33.47,8.78
2314,surprised,unexpected,2,4,55.06,8.78
2315,confused,disorganized,2,4,32.41,1.04
2316,warlike,military,2,4,0.27,41.24
2317,long,elongated,1,4,675.16,0.31
2318,elongate,elongated,3,4,0.02,0.31
2319,long,lengthy,1,2,675.16,0.73
2320,negative,damaging,3,3,25.65,1.59
2321,prospective,future,3,2,1.33,103.49
2322,banal,trite,2,1,0.27,0.78
2323,transverse,cross,2,1,0.29,55.04
2324,bloody,gory,2,2,38.47,0.73
2325,bloody,infamous,2,3,38.47,2.24
2326,bloody,damn,2,1,38.47,283.53
2327,bloody,murderous,2,3,38.47,1.82
2328,damp,humid,1,2,2.92,0.88
2329,manifest,visible,3,3,3.69,4.96
2330,visual,visible,3,3,11.49,4.96
2331,external,visible,3,3,2.47,4.96
2332,medicinal,medical,4,3,0.61,54.39
2333,wary,cautious,2,2,0.75,3.35
2334,careful,cautious,2,2,108.82,3.35
2335,questionable,controversial,4,4,2.29,2.14
2336,forensic,controversial,3,4,3.92,2.14
2337,interesting,exciting,3,3,86.69,34.82
2338,lawless,unruly,2,3,0.43,0.71
2339,incomplete,imperfect,3,3,2.14,0.96
2340,incomplete,defective,3,3,2.14,2.16
2341,incomplete,partial,3,2,2.14,4.84
2342,untried,untested,2,3,0.24,0.16
2343,deceitful,cunning,3,2,1.14,4.06
2344,final,eventual,2,4,49.67,0.43
2345,demonic,satanic,3,3,3.02,1.35
2346,spicy,savory,2,3,3.31,0.22
2347,square,even,1,2,31.76,875.92
2348,personalized,individualized,4,6,0.37,0.06
2349,trite,banal,1,2,0.78,0.27
2350,poignant,moving,2,2,0.51,119.69
2351,innate,intrinsic,2,3,0.76,0.2
2352,informative,illuminating,4,5,0.69,0.47
2353,erroneous,misleading,4,3,0.53,0.84
2354,romantic,picturesque,3,3,35.18,0.49
2355,gentle,aristocratic,2,5,16.55,0.73
2356,gentle,docile,2,2,16.55,0.53
2357,gloomy,melancholy,2,4,2.41,2.18
2358,wistful,melancholy,2,4,0.18,2.18
2359,chemical,analytical,3,5,11.35,0.59
2360,impure,unclean,2,2,0.8,1.27
2361,anxious,restless,2,2,14.1,4.84
2362,rural,rustic,2,2,1.16,0.78
2363,spontaneous,voluntary,4,4,4.18,2.02
2364,willing,voluntary,2,4,49.25,2.02
2365,unknown,nameless,2,2,15.18,1.41
2366,rear,early,1,2,12.43,108.04
2367,opposed,hostile,2,2,6.9,8.94
2368,unfriendly,hostile,3,2,1.04,8.94
2369,filthy,impure,2,2,16.43,0.8
2370,upright,vertical,2,3,3.02,2.76
2371,fake,bogus,1,2,36.33,2.71
2372,cheap,inexpensive,1,4,36.24,0.73
2373,mythical,fictitious,3,3,0.88,0.61
2374,supporting,second,3,2,4.59,284.57
2375,justifiable,excusable,5,4,0.53,0.14
2376,incidental,accidental,4,4,0.55,3
2377,external,accidental,3,4,2.47,3
2378,upset,disturbed,2,2,74.51,9.86
2379,favorable,conducive,4,3,1.08,0.45
2380,tortuous,oblique,3,2,0.12,0.45
2381,bony,skeletal,2,3,1.2,0.47
2382,sour,rancid,2,2,5.82,0.49
2383,obsessional,compulsive,4,3,0.06,1.92
2384,transparent,translucent,3,3,1.8,0.25
2385,hooked,curved,1,1,13.12,0.61
2386,unfeeling,callous,3,2,0.65,0.98
2387,docile,compliant,2,3,0.53,0.16
2388,lesbian,erotic,3,3,9.51,3.92
2389,inconsistent,contradictory,4,5,1.08,0.63
2390,insightful,thoughtful,3,2,0.98,7.8
2391,mixed,confused,1,2,21.37,32.41
2392,mixed,assorted,1,3,21.37,0.96
2393,former,erstwhile,2,2,18.27,0.1
2394,magnetic,magnetized,3,3,4.22,0.1
2395,subject,dependent,2,3,36.96,2.24
2396,middle,intermediate,2,5,89.2,0.45
2397,attenuated,weakened,5,2,0.04,1.51
2398,amazed,stunned,2,1,5.12,3.71
2399,drunk,drunken,1,2,76.55,6.18
2400,seminal,innovative,3,4,0.37,1.02
2401,affectionate,devoted,4,3,2.25,8.02
2402,clumsy,unwieldy,2,3,5.39,0.12
2403,dominant,predominant,3,4,1.61,0.14
2404,terrible,horrific,3,3,94.02,1.37
2405,terrible,frightful,3,2,94.02,1.16
2406,vertebral,spinal,3,2,0.12,4.27
2407,imaginary,poetic,5,3,4.35,2.69
2408,sacred,consecrated,2,4,14.02,0.59
2409,sacred,dedicated,2,4,14.02,8.16
2410,cosmic,vast,2,1,3.61,6.1
2411,incandescent,hot,4,1,0.33,189.84
2412,relevant,relative,3,3,5.61,7.78
2413,disturbed,distressed,2,2,9.86,1.39
2414,intricate,complicated,3,4,1.04,27.16
2415,unthinkable,inconceivable,4,5,1.35,0.9
2416,credible,believable,3,4,1.65,1.41
2417,suspicious,jealous,3,2,15.98,38.27
2418,gay,glad,1,1,59.08,171.37
2419,globular,spherical,3,3,0.12,0.18
2420,painful,annoying,2,3,15.16,11.12
2421,overweight,obese,3,2,1.82,0.49
2422,numerical,mathematical,4,5,0.39,1.59
2423,readable,legible,3,3,0.18,0.22
2424,readable,interesting,3,3,0.18,86.69
2425,external,outside,3,2,2.47,170.02
2426,local,territorial,2,5,41.73,1.67
2427,local,topical,2,3,41.73,0.51
2428,local,provincial,2,3,41.73,0.92
2429,aromatic,spicy,4,2,0.27,3.31
2430,disloyal,treacherous,3,3,0.96,2.18
2431,like,comparable,1,4,3998.96,0.47
2432,like,probable,1,3,3998.96,3.27
2433,head,top,1,1,371.51,133.43
2434,unstable,precarious,3,4,5.1,0.39
2435,sole,alone,1,2,5.25,308.53
2436,untrustworthy,unreliable,4,5,0.41,1.67
2437,bookish,studious,2,3,0.18,0.12
2438,fiery,impassioned,3,3,2.02,0.37
2439,frantic,frenetic,2,3,2.27,0.06
2440,inevitable,unavoidable,5,5,5.65,1.2
2441,predatory,carnivorous,4,4,0.63,0.51
2442,anniversary,annual,5,3,18.41,7.2
2443,unique,unmatched,2,2,13.65,0.14
2444,less,minor,1,2,111.1,12.82
2445,ductile,tensile,2,2,0.02,0.12
2446,bold,daring,1,2,7.55,4.2
2447,utopian,unrealistic,4,4,0.29,1.1
2448,archeological,archaeological,6,6,0.29,0.94
2449,sneaky,underhanded,2,4,4.24,0.69
2450,ventral,abdominal,2,4,0.18,3.41
2451,imaginable,conceivable,5,4,0.94,1.2
2452,nonsensical,meaningless,4,3,0.25,4.86
2453,deputy,vice,3,1,15.65,18.63
2454,organic,structural,3,3,4.31,1.82
2455,unbiased,impartial,3,3,0.29,1
2456,denominational,sectarian,6,4,0.02,0.04
2457,inflammable,flammable,4,3,0.25,0.71
2458,fissile,fissionable,2,4,0.14,0.04
2459,sovereign,autonomous,2,4,2.51,0.22
2460,invasive,aggressive,3,3,1.16,7.94
2461,qualified,eligible,3,4,8.25,3.31
2462,concerned,interested,2,3,44.33,85.76
2463,incomprehensible,unintelligible,6,6,0.82,0.49
2464,moot,irrelevant,1,4,1.18,5.14
2465,crooked,bent,2,1,5.69,7.22
2466,maritime,nautical,3,3,0.73,0.88
2467,posterior,hind,4,1,0.61,2.45
2468,heterogeneous,diverse,5,2,0.04,0.76
2469,inimitable,unique,5,2,0.16,13.65
2470,foreign,exotic,2,3,22.29,6
2471,victorious,triumphant,4,3,1.29,1.37
2472,autocratic,authoritarian,4,6,0.08,0.06
2473,dictatorial,authoritarian,5,6,0.14,0.06
2474,expert,technical,2,3,22.12,8.24
2475,armored,mechanized,2,3,3.25,0.27
2476,permanent,lasting,3,2,12.14,2.35
2477,noisy,turbulent,2,3,5.04,0.65
2478,embarrassed,mortified,3,3,21.43,1
2479,allergic,hypersensitive,3,5,8.1,0.22
2480,metallic,basic,3,2,1.31,15.57
2481,authentic,authoritative,3,5,4.51,0.2
2482,helical,spiral,3,2,0.04,1.78
2483,disciplinary,corrective,5,3,1.61,0.51
2484,malicious,envious,3,3,1.57,1.25
2485,unpretentious,understated,4,4,0.18,0.53
2486,experienced,expert,4,2,10,22.12
2487,periodic,occasional,4,4,0.41,3.9
2488,convertible,interchangeable,4,5,3.25,0.39
2489,economical,economic,5,4,0.33,4.96
2490,ruinous,decayed,3,2,0.1,0.22
2491,inert,lifeless,2,2,0.35,1.25
2492,intentional,willful,4,2,1.47,0.69
2493,missing,absent,2,2,87.92,2.57
2494,back,posterior,1,4,2009.16,0.61